year,inode_upstream,jnode_downstream,am_peak_mean_speed_mph,am_off_peak_mean_speed_mph,pm_off_peak_mean_speed_mph,pm_peak_mean_speed_mph,free_flow_speed_mph,j_node_delay_flag,am_peak_signal_delay_minutes,am_off_peak_signal_delay_minutes,pm_off_peak_signal_delay_minutes,pm_peak_signal_delay_minutes,am_peak_sample_count,am_off_peak_sample_count,pm_off_peak_sample_count,pm_peak_sample_count
1987,1566,2431,19,20,27,16,31,T,0.92,0.49,0.26,0.77,6,5,10,5
1987,2384,1310,17,28,23,3,28,T,0.00,0.00,0.00,2.04,3,1,2,6
1987,2431,1566,0,32,21,41,**,F,0.00,0.03,0.12,0.00,0,6,3,2
1987,1566,3467,0,32,21,41,**,F,0.00,0.03,0.12,0.00,0,6,3,2
1987,3467,2368,0,32,21,41,**,T,0.00,0.08,0.48,0.00,0,6,3,2
1987,2368,3466,34,31,36,16,37,F,0.00,0.08,0.00,0.18,1,7,2,3
1987,3466,3327,34,31,36,16,37,F,0.00,0.08,0.00,0.18,1,7,2,3
1987,3327,3497,34,31,36,16,37,F,0.00,0.08,0.00,0.18,1,7,2,3
1987,3497,3499,34,31,36,16,37,F,0.00,0.08,0.00,0.18,1,7,2,3
1987,3499,2378,34,31,36,16,37,F,0.00,0.08,0.00,0.18,1,7,2,3
1987,2378,1773,34,31,36,16,37,F,0.00,0.08,0.00,0.18,1,7,2,3
1987,1773,1771,34,31,36,16,37,F,0.00,0.08,0.00,0.18,1,7,2,3
1987,1771,2444,34,31,36,16,37,T,0.00,0.38,0.48,2.92,1,7,2,3
1987,2444,2379,23,32,27,27,35,F,0.13,0.04,0.14,0.12,6,8,9,9
1987,2379,1969,23,32,27,27,35,F,0.13,0.04,0.14,0.12,6,8,9,9
1987,1969,2460,23,32,27,27,35,F,0.13,0.04,0.14,0.12,6,8,9,9
1987,2460,3371,23,32,27,27,35,T,0.36,0.05,0.13,0.08,6,8,9,9
1987,3371,3373,14,24,32,29,46,T,0.62,0.00,0.07,0.06,7,7,6,9
1987,3373,1310,12,15,14,26,21,T,0.18,0.08,0.04,0.01,5,3,8,7
1987,2384,1963,20,20,19,13,27,T,0.11,0.05,0.12,0.17,14,10,13,12
1987,1963,3331,27,37,32,33,38,T,0.00,0.00,0.00,0.00,8,6,11,10
1987,3331,2329,27,37,32,33,38,T,0.64,0.06,0.32,0.32,8,6,11,10
1987,2414,1763,15,36,32,31,37,T,0.00,0.00,0.00,0.18,7,6,6,4
1987,1763,1563,15,36,32,31,37,T,3.09,0.41,0.94,1.04,7,6,6,4
1987,1563,1763,36,40,37,34,46,T,0.00,0.00,0.00,0.00,7,4,4,6
1987,1763,2414,36,40,37,34,46,T,0.00,0.00,0.00,0.00,7,4,4,6
1987,2354,1452,37,39,38,38,43,F,0.00,0.00,0.00,0.00,5,2,6,3
1987,1452,1451,37,39,38,38,43,F,0.00,0.00,0.00,0.00,5,2,6,3
1987,1451,2356,37,39,38,38,43,F,0.00,0.00,0.00,0.00,5,2,6,3
1987,2356,3418,37,39,38,38,43,F,0.00,0.00,0.00,0.00,5,2,6,3
1987,3418,2357,37,39,38,38,43,T,0.00,0.07,0.03,0.00,5,2,6,3
1987,2357,3418,28,42,40,31,44,F,0.00,0.00,0.00,0.00,3,2,4,1
1987,3418,2356,28,42,40,31,44,F,0.00,0.00,0.00,0.00,3,2,4,1
1987,2356,1451,28,42,40,31,44,F,0.00,0.00,0.00,0.00,3,2,4,1
1987,1451,1452,28,42,40,31,44,F,0.00,0.00,0.00,0.00,3,2,4,1
1987,1452,2354,28,42,40,31,44,T,0.00,0.10,0.00,0.00,3,2,4,1
1987,3418,3416,42,45,48,49,41,F,0.23,0.24,0.00,0.14,2,1,1,2
1987,3416,1447,42,45,48,49,41,F,0.23,0.24,0.00,0.14,2,1,1,2
1987,1447,4724,42,45,48,49,41,F,0.23,0.24,0.00,0.14,2,1,1,2
1987,4724,4830,42,45,48,49,41,T,0.00,0.00,0.00,0.00,2,1,1,2
1987,4830,4724,0,29,0,25,**,F,0.00,0.03,0.00,0.07,0,2,0,2
1987,4724,1447,0,29,0,25,**,F,0.00,0.03,0.00,0.07,0,2,0,2
1987,1447,3416,0,29,0,25,**,F,0.00,0.03,0.00,0.07,0,2,0,2
1987,3416,3418,0,29,0,25,**,F,0.00,0.03,0.00,0.07,0,2,0,2
1987,3418,2357,0,29,0,25,**,T,0.00,0.60,0.00,0.82,0,2,0,2
1987,1369,1368,29,31,29,24,35,F,0.00,0.00,0.00,0.00,7,10,10,4
1987,1368,1342,29,31,29,24,35,F,0.00,0.00,0.00,0.00,7,10,10,4
1987,1342,1330,29,31,29,24,35,F,0.00,0.00,0.00,0.00,7,10,10,4
1987,1330,1329,29,31,29,24,35,T,0.22,0.26,0.62,0.86,7,10,10,4
1987,1758,1757,17,7,9,3,8,T,0.00,0.72,0.40,0.43,8,5,8,10
1987,1757,1427,23,26,25,19,28,F,0.10,0.10,0.10,0.18,11,8,11,12
1987,1427,3461,23,26,25,19,28,F,0.10,0.10,0.10,0.18,11,8,11,12
1987,3461,3460,23,26,25,19,28,F,0.10,0.10,0.10,0.18,11,8,11,12
1987,3460,3347,23,26,25,19,28,F,0.10,0.10,0.10,0.18,11,8,11,12
1987,3347,3472,23,26,25,19,28,F,0.10,0.10,0.10,0.18,11,8,11,12
1987,3472,2370,23,26,25,19,28,F,0.10,0.10,0.10,0.18,11,8,11,12
1987,2370,1759,23,26,25,19,28,T,0.08,0.00,0.07,0.29,11,8,11,12
1987,1757,1758,7,12,25,9,13,T,1.33,0.89,0.24,1.22,4,4,2,5
1987,1759,2370,20,17,22,17,17,F,0.05,0.06,0.10,0.17,5,5,4,6
1987,2370,3472,20,17,22,17,17,F,0.05,0.06,0.10,0.17,5,5,4,6
1987,3472,3347,20,17,22,17,17,F,0.05,0.06,0.10,0.17,5,5,4,6
1987,3347,3460,20,17,22,17,17,F,0.05,0.06,0.10,0.17,5,5,4,6
1987,3460,3461,20,17,22,17,17,F,0.05,0.06,0.10,0.17,5,5,4,6
1987,3461,1427,20,17,22,17,17,F,0.05,0.06,0.10,0.17,5,5,4,6
1987,1427,1757,20,17,22,17,17,T,0.66,1.49,0.45,0.69,5,5,4,6
1987,2411,1521,43,48,42,44,48,T,0.00,0.00,0.02,0.00,5,1,7,3
1987,1521,2411,42,44,41,33,49,T,0.00,0.00,0.00,0.00,5,4,6,1
1987,1926,1922,25,34,33,27,36,T,0.00,0.00,0.02,0.00,6,1,5,4
1987,1922,1926,20,16,28,25,32,T,0.59,0.49,0.17,0.21,7,3,9,3
1987,1654,2327,19,22,27,24,37,T,0.00,0.00,0.11,0.00,10,9,10,9
1987,2327,1654,36,33,25,35,40,T,0.00,0.00,0.00,0.00,4,5,9,4
1987,2321,1612,27,36,36,34,36,T,0.00,0.00,0.00,0.00,2,2,2,2
1987,1612,1611,27,36,36,34,36,T,0.00,0.09,0.00,0.00,2,2,2,2
1987,1611,1604,30,30,31,25,34,T,0.00,0.00,0.00,0.00,2,2,2,2
1987,1604,2320,30,30,31,25,34,T,0.36,0.22,0.17,0.33,2,2,2,2
1987,2320,1602,30,32,25,23,32,F,0.00,0.10,0.09,0.19,2,2,1,2
1987,1602,1597,30,32,25,23,32,F,0.00,0.10,0.09,0.19,2,2,1,2
1987,1597,2251,30,32,25,23,32,T,0.62,0.00,1.02,1.57,2,2,1,2
1987,2251,1597,27,31,26,24,26,F,0.10,0.02,0.14,0.43,3,5,5,4
1987,1597,1602,27,31,26,24,26,F,0.10,0.02,0.14,0.43,3,5,5,4
1987,1602,2320,27,31,26,24,26,T,0.72,0.74,0.76,0.46,3,5,5,4
1987,2320,1604,34,32,29,19,39,T,0.00,0.00,0.00,0.00,2,5,5,4
1987,1604,1611,34,32,29,19,39,T,0.00,0.04,0.00,0.56,2,5,5,4
1987,1611,1612,20,32,30,28,32,T,0.00,0.00,0.00,0.00,3,5,5,4
1987,1612,2321,20,32,30,28,32,T,0.79,0.37,0.48,0.55,3,5,5,4
1987,2335,3314,22,30,26,19,27,F,0.25,0.23,0.24,0.39,15,4,9,6
1987,3314,1652,22,30,26,19,27,F,0.25,0.23,0.24,0.39,15,4,9,6
1987,1652,2339,22,30,26,19,27,T,0.98,0.20,0.36,1.75,15,4,9,6
1987,2339,2340,35,44,37,26,43,T,0.14,0.00,0.11,0.36,14,5,9,8
1987,2340,1547,22,28,31,27,35,F,0.05,0.03,0.04,0.13,14,5,9,5
1987,1547,2317,22,28,31,27,35,F,0.05,0.03,0.04,0.13,14,5,9,5
1987,2317,3512,22,28,31,27,35,F,0.05,0.03,0.04,0.13,14,5,9,5
1987,3512,1546,22,28,31,27,35,F,0.05,0.03,0.04,0.13,14,5,9,5
1987,1546,2313,22,28,31,27,35,T,1.38,0.91,0.40,0.45,14,5,9,5
1987,2313,2264,24,21,27,25,21,T,0.09,0.41,0.14,0.10,9,2,10,4
1987,2264,2263,24,21,27,25,21,T,0.16,0.00,0.00,0.23,9,2,10,4
1987,2263,1397,30,39,32,32,41,T,0.20,0.08,0.11,0.00,6,3,5,4
1987,1397,2262,30,39,32,32,41,T,0.47,0.00,0.16,0.62,6,3,5,4
1987,2262,1776,16,0,33,15,35,T,0.00,0.00,0.00,0.00,2,0,2,2
1987,1776,1777,16,0,33,15,35,T,0.85,0.00,0.00,0.99,2,0,2,2
1987,1777,1776,23,21,12,15,21,T,0.00,0.02,0.18,0.00,6,6,5,4
1987,1776,2262,23,21,12,15,21,T,0.37,0.30,0.76,0.98,6,6,5,4
1987,2262,1397,27,27,31,27,33,T,0.59,0.29,0.00,0.06,5,9,6,6
1987,1397,2263,27,27,31,27,33,T,0.68,0.76,0.31,0.98,5,9,6,6
1987,2263,2264,17,25,18,12,26,T,0.00,0.00,0.00,0.54,7,9,6,6
1987,2264,2313,17,25,18,12,26,T,0.78,0.31,0.50,1.06,7,9,6,6
1987,2313,1546,5,31,31,25,33,F,0.08,0.05,0.06,0.12,6,8,7,8
1987,1546,3512,5,31,31,25,33,F,0.08,0.05,0.06,0.12,6,8,7,8
1987,3512,2317,5,31,31,25,33,F,0.08,0.05,0.06,0.12,6,8,7,8
1987,2317,1547,5,31,31,25,33,F,0.08,0.05,0.06,0.12,6,8,7,8
1987,1547,2340,5,31,31,25,33,T,0.68,0.33,0.19,0.66,6,8,7,8
1987,2340,2339,22,29,28,21,34,T,0.55,0.25,0.27,0.69,5,8,7,8
1987,2339,1652,25,27,27,19,28,F,0.08,0.13,0.09,0.12,5,7,6,7
1987,1652,3314,25,27,27,19,28,F,0.08,0.13,0.09,0.12,5,7,6,7
1987,3314,2335,25,27,27,19,28,T,1.13,0.73,0.64,1.60,5,7,6,7
1987,4628,4527,10,13,7,11,9,T,0.47,0.60,2.68,0.55,3,5,2,3
1987,4527,4628,20,16,12,18,14,T,0.17,0.33,0.79,0.21,8,7,9,2
1987,1701,2401,39,47,40,42,48,F,0.00,0.00,0.00,0.00,4,2,3,3
1987,2401,1691,39,47,40,42,48,F,0.00,0.00,0.00,0.00,4,2,3,3
1987,1691,1688,39,47,40,42,48,F,0.00,0.00,0.00,0.00,4,2,3,3
1987,1688,2400,39,47,40,42,48,T,0.00,0.00,0.00,0.00,4,2,3,3
1987,2400,1688,40,43,43,42,47,F,0.00,0.00,0.00,0.00,5,2,2,6
1987,1688,1691,40,43,43,42,47,F,0.00,0.00,0.00,0.00,5,2,2,6
1987,1691,2401,40,43,43,42,47,F,0.00,0.00,0.00,0.00,5,2,2,6
1987,2401,1701,40,43,43,42,47,T,0.00,0.00,0.00,0.00,5,2,2,6
1987,2413,2414,10,26,22,1,38,T,0.00,0.00,0.00,0.03,8,12,9,6
1987,2412,3353,32,34,28,23,39,T,0.00,0.00,0.00,0.00,8,7,8,4
1987,3353,2413,32,34,28,23,39,T,0.02,0.01,0.00,0.00,8,7,8,4
1987,2414,2413,27,25,28,18,29,T,0.00,0.00,0.05,0.00,6,5,4,6
1987,2413,3353,37,35,39,32,42,T,0.00,0.00,0.00,0.00,7,5,2,5
1987,3353,2412,37,35,39,32,42,T,0.00,0.00,0.00,0.00,7,5,2,5
1987,2220,1349,24,30,28,24,32,F,0.00,0.05,0.04,0.00,1,19,7,9
1987,1349,3142,24,30,28,24,32,F,0.00,0.05,0.04,0.00,1,19,7,9
1987,3142,2221,24,30,28,24,32,T,0.97,0.22,0.47,0.66,1,19,7,9
1987,2221,1334,22,5,24,21,25,T,0.00,0.00,0.00,0.10,8,12,12,8
1987,1334,2222,22,5,24,21,25,T,0.83,0.56,0.44,0.64,8,12,12,8
1987,2221,3142,28,33,31,26,35,F,0.16,0.00,0.00,0.25,3,2,3,2
1987,3142,1349,28,33,31,26,35,F,0.16,0.00,0.00,0.25,3,2,3,2
1987,1349,2220,28,33,31,26,35,T,0.00,0.00,0.00,0.00,3,2,3,2
1987,2222,1334,26,31,24,20,30,T,0.00,0.00,0.00,0.00,3,3,3,2
1987,1334,2221,26,31,24,20,30,T,0.25,0.04,0.61,0.71,3,3,3,2
1987,3127,3191,11,11,2,6,11,T,0.03,0.07,0.22,0.12,11,12,14,9
1987,3191,3123,11,11,2,6,11,T,0.64,0.71,0.62,0.56,11,12,14,9
1987,3173,3174,44,0,33,0,44,T,0.00,0.00,0.00,0.00,1,0,1,0
1987,1310,2384,58,48,14,19,35,T,0.00,0.00,0.82,0.45,2,3,1,1
