LINKID,LENGTH,ROUTETYP,AREACODE,LANES,VDF,LINKFLOW,SPEED,LANEFLOW,DELAY,SPEEDFF,LLENGTH,LSPEED,LSPEEDFF,LLANES,LLANEFLO,LDELAY,VCR,VCR2,VCR3,VCR4,INBELT,RURAL,LOSTSPD,VCR5,VCR6,VCR7,LANES1,LANES2,LANES3,LANES4,TIMECONG,TIMEFF,LINKDEL,LINKDELRAT,ESTSPD,SQDERR,SQRTLEN,DELPMIL,RT4,RT3,RT2,ESTTIME,ACTTIME,ACTTIMFF,FLOWDEL,APPRDEL,,Link Stopped Delay,Link Running Time,Approach Delay,Flow Delay,,InBelt,,,,,Rural,,,,,OUTBELT,,,
17012400,0.73,3,92,1,17,176,39,176,0,48,-0.315,3.664,3.871,0,5.17,        .   ,0.117,0.014,0.002,0,0,1,9,0,0,0,1,0,0,0,1.123,0.913,0.211,0.231,38.424,0.332,0.854,0,0,1,0,1.14,1.123,0.913,0.004,0,,0,200.64,0,0.704,,0,0,0,0,,0,200.64,0,0.704,,0,0,0,0
17012400,2.26,3,92,1,17,55.68,25,55.68,0.22,40,0.815,3.219,3.689,0,4.02,-1.514,0.037,0.001,0,0,0,1,15,0,0,0,1,0,0,0,5.424,3.39,2.034,0.6,29.866,23.676,1.503,0.097,0,1,0,4.54,5.424,3.39,0.007,0.397,,12.2496,252.7872,22.104960000000002,0.38976,,0,0,0,0,,12.2496,252.7872,22.104960000000002,0.38976,,0,0,0,0
17082400,1.24,3,92,1,17,61.44,34,61.44,0.24,42,0.215,3.526,3.738,0,4.118,-1.427,0.041,0.002,0,0,0,1,8,0,0,0,1,0,0,0,2.188,1.771,0.417,0.235,31.525,6.126,1.114,0.194,0,1,0,2.36,2.188,1.771,0.004,0.213,,14.7456,144.99839999999998,13.08672,0.24576,,0,0,0,0,,14.7456,144.99839999999998,13.08672,0.24576,,0,0,0,0
17262400,0.42,3,74,1,7,1130.88,43,1130.88,0,56,-0.868,3.761,4.025,0,7.031,        .   ,0.754,0.568,0.429,0.323,0,0,13,0.244,0.184,0.138,1,0,0,0,0.586,0.45,0.136,0.302,35.02,63.684,0.648,0,0,1,0,0.72,0.586,0.45,0.1,0,,0,814.2336,0,113.08800000000002,,0,0,0,0,,0,0,0,0,,0,814.2336,0,113.08800000000002
17361700,0.49,3,86,1,19,365.16,12,365.16,0.19,30,-0.713,2.485,3.401,0,5.9,-1.661,0.243,0.059,0.014,0.004,0,1,18,0.001,0,0,1,0,0,0,2.45,0.98,1.47,1.5,25.644,186.171,0.7,0.388,0,1,0,1.146,2.45,0.98,0.013,0.101,,69.38040000000001,418.47336,36.88116000000001,4.74708,,0,0,0,0,,69.38040000000001,418.47336,36.88116000000001,4.74708,,0,0,0,0
17361800,0.5,3,86,1,19,985.32,36,985.32,0.06,44,-0.693,3.584,3.784,0,6.893,-2.813,0.657,0.431,0.283,0.186,0,1,8,0.122,0.08,0.053,1,0,0,0,0.833,0.682,0.152,0.222,35.097,0.816,0.707,0.12,0,1,0,0.855,0.833,0.682,0.019,0.019,,59.1192,842.4486,18.72108,18.72108,,0,0,0,0,,59.1192,842.4486,18.72108,18.72108,,0,0,0,0
17381700,0.49,3,86,1,19,1011.84,6,1011.84,1.13,10,-0.713,1.792,2.303,0,6.92,0.122,0.675,0.455,0.307,0.207,0,1,4,0.14,0.094,0.064,1,0,0,0,4.9,2.94,1.96,0.667,1.588,19.469,0.7,2.306,0,1,0,18.518,4.9,2.94,6.305,16.713,,1143.3791999999999,18737.25312,16910.88192,6379.6512,,0,0,0,0,,1143.3791999999999,18737.25312,16910.88192,6379.6512,,0,0,0,0
17401700,2.13,3,87,1,17,959.92,40,959.92,0,48,0.756,3.689,3.871,0,6.867,        .   ,0.64,0.41,0.262,0.168,0,1,8,0.107,0.069,0.044,1,0,0,0,3.195,2.663,0.533,0.2,36.976,9.145,1.459,0,0,1,0,3.456,3.195,2.663,0.071,0,,0,3317.4835199999998,0,68.15431999999998,,0,0,0,0,,0,3317.4835199999998,0,68.15431999999998,,0,0,0,0
17401900,1.36,3,87,1,17,136.24,38,136.24,0,47,0.307,3.638,3.85,0,4.914,        .   ,0.091,0.008,0.001,0,0,1,9,0,0,0,1,0,0,0,2.147,1.736,0.411,0.237,37.394,0.367,1.166,0,0,1,0,2.182,2.147,1.736,0.006,0,,0,297.27568,0,0.81744,,0,0,0,0,,0,297.27568,0,0.81744,,0,0,0,0
17411700,1,3,87,1,17,429.71,35,429.71,0,44,0,3.555,3.784,0,6.063,        .   ,0.286,0.082,0.024,0.007,0,1,9,0.002,0.001,0,1,0,0,0,1.714,1.364,0.351,0.257,35.781,0.61,1,0,0,1,0,1.677,1.714,1.364,0.016,0,,0,720.62367,0,6.87536,,0,0,0,0,,0,720.62367,0,6.87536,,0,0,0,0
17413400,0.58,3,87,1,17,628.56,27,628.56,0,38,-0.545,3.296,3.638,0,6.443,        .   ,0.419,0.176,0.074,0.031,0,1,11,0.013,0.005,0.002,1,0,0,0,1.289,0.916,0.373,0.407,32.527,30.544,0.762,0,0,1,0,1.07,1.289,0.916,0.016,0,,0,672.5592,0,10.05696,,0,0,0,0,,0,672.5592,0,10.05696,,0,0,0,0
17421600,1.25,3,87,1,17,643,22,643,0,33,0.223,3.091,3.497,0,6.466,        .   ,0.429,0.184,0.079,0.034,0,1,11,0.014,0.006,0.003,1,0,0,0,3.409,2.273,1.136,0.5,29.127,50.792,1.118,0,0,1,0,2.575,3.409,2.273,0.045,0,,0,1655.7250000000001,0,28.935,,0,0,0,0,,0,1655.7250000000001,0,28.935,,0,0,0,0
17421700,2.13,3,87,1,17,120.64,38,120.64,0,47,0.756,3.638,3.85,0,4.793,        .   ,0.08,0.006,0.001,0,0,1,9,0,0,0,1,0,0,0,3.363,2.719,0.644,0.237,36.824,1.382,1.459,0,0,1,0,3.471,3.363,2.719,0.009,0,,0,418.74144,0,1.0857599999999998,,0,0,0,0,,0,418.74144,0,1.0857599999999998,,0,0,0,0
17421700,1,3,87,1,17,646.99,38,646.99,0,42,0,3.638,3.738,0,6.472,        .   ,0.431,0.186,0.08,0.035,0,1,4,0.015,0.006,0.003,1,0,0,0,1.579,1.429,0.15,0.105,34.514,12.15,1,0,0,1,0,1.738,1.579,1.429,0.026,0,,0,1124.46862,0,16.82174,,0,0,0,0,,0,1124.46862,0,16.82174,,0,0,0,0
17422400,1.45,3,87,1,17,851,26,851,0.02,45,0.372,3.258,3.807,0,6.746,-3.912,0.567,0.322,0.183,0.104,0,1,19,0.059,0.033,0.019,1,0,0,0,3.346,1.933,1.413,0.731,35.548,91.17,1.204,0.014,0,1,0,2.447,3.346,1.933,0.047,0.018,,17.02,2082.397,15.318,39.997,,0,0,0,0,,17.02,2082.397,15.318,39.997,,0,0,0,0
17631600,0.93,3,61,1,27,610.04,15,610.04,3.09,37,-0.073,2.708,3.611,0,6.414,1.128,0.407,0.165,0.067,0.027,0,0,22,0.011,0.005,0.002,1,0,0,0,3.72,1.508,2.212,1.467,15.495,0.245,0.964,3.323,0,1,0,3.601,3.72,1.508,0.594,1.671,,1885.0235999999998,2196.75404,1019.37684,362.36375999999996,,0,0,0,0,,0,0,0,0,,1885.0235999999998,2196.75404,1019.37684,362.36375999999996
17632400,1.53,3,61,1,27,173.85,36,173.85,0,46,0.425,3.584,3.829,0,5.158,        .   ,0.116,0.013,0.002,0,0,0,10,0,0,0,1,0,0,0,2.55,1.996,0.554,0.278,37.594,2.541,1.237,0,0,1,0,2.442,2.55,1.996,0.055,0,,0,424.5417,0,9.56175,,0,0,0,0,,0,0,0,0,,0,424.5417,0,9.56175
17831700,0.5,3,86,1,19,371.28,33,371.28,0.36,33,-0.693,3.497,3.497,0,5.917,-1.022,0.248,0.061,0.015,0.004,0,1,0,0.001,0,0,1,0,0,0,0.909,0.909,0,0,25.167,61.353,0.707,0.72,0,1,0,1.192,0.909,0.909,0.014,0.187,,133.6608,442.56575999999995,69.42935999999999,5.19792,,0,0,0,0,,133.6608,442.56575999999995,69.42935999999999,5.19792,,0,0,0,0
17832400,1.21,3,86,1,27,972.48,36,972.48,0.06,44,0.191,3.584,3.784,0,6.88,-2.813,0.648,0.42,0.273,0.177,0,1,8,0.115,0.074,0.048,1,0,0,0,2.017,1.65,0.367,0.222,34.571,2.043,1.1,0.05,0,1,0,2.1,2.017,1.65,0.047,0.046,,58.3488,2042.208,44.73408,45.70656,,0,0,0,0,,58.3488,2042.208,44.73408,45.70656,,0,0,0,0
19071500,0.88,3,49,1,17,132.66,33,132.66,0,40,-0.128,3.497,3.689,0,4.888,        .   ,0.088,0.008,0.001,0,0,0,7,0,0,0,1,0,0,0,1.6,1.32,0.28,0.212,32.989,0,0.938,0,0,1,0,1.601,1.6,1.32,0.032,0,,0,212.38866,0,4.24512,,0,0,0,0,,0,0,0,0,,0,212.38866,0,4.24512
19091700,1.36,3,87,1,17,949.52,40,949.52,0.16,48,0.307,3.689,3.871,0,6.856,-1.833,0.633,0.401,0.254,0.161,0,1,8,0.102,0.064,0.041,1,0,0,0,2.04,1.7,0.34,0.2,35.487,20.363,1.166,0.118,0,1,0,2.299,2.04,1.7,0.049,0.127,,151.9232,2182.94648,120.58904,46.52648,,0,0,0,0,,151.9232,2182.94648,120.58904,46.52648,,0,0,0,0
19091900,0.42,3,86,1,17,170,38,170,0,47,-0.868,3.638,3.85,0,5.136,        .   ,0.113,0.013,0.001,0,0,1,9,0,0,0,1,0,0,0,0.663,0.536,0.127,0.237,38.082,0.007,0.648,0,0,1,0,0.662,0.663,0.536,0.002,0,,0,112.54,0,0.34,,0,0,0,0,,0,112.54,0,0.34,,0,0,0,0
19101500,2.42,3,43,1,17,239.59,37,239.59,0,44,0.884,3.611,3.784,0,5.479,        .   ,0.16,0.026,0.004,0.001,0,0,7,0,0,0,1,0,0,0,3.924,3.3,0.624,0.189,38.592,2.535,1.556,0,0,1,0,3.762,3.924,3.3,0.114,0,,0,901.33758,0,27.31326,,0,0,0,0,,0,0,0,0,,0,901.33758,0,27.31326
19121400,0.55,3,42,1,19,376.32,34,376.32,0.01,36,-0.598,3.526,3.584,0,5.93,-4.605,0.251,0.063,0.016,0.004,0,0,2,0.001,0,0,1,0,0,0,0.971,0.917,0.054,0.059,28.792,27.118,0.742,0.018,0,1,0,1.146,0.971,0.917,0.071,0.002,,3.7632,431.26271999999994,0.75264,26.718719999999998,,0,0,0,0,,0,0,0,0,,3.7632,431.26271999999994,0.75264,26.718719999999998
19221900,0.42,3,86,1,17,763,40,763,0.16,48,-0.868,3.689,3.871,0,6.637,-1.833,0.509,0.259,0.132,0.067,0,1,8,0.034,0.017,0.009,1,0,0,0,0.63,0.525,0.105,0.2,36.287,13.785,0.648,0.381,0,1,0,0.694,0.63,0.525,0.012,0.038,,122.08,529.5219999999999,28.994,9.156,,0,0,0,0,,122.08,529.5219999999999,28.994,9.156,,0,0,0,0
22213100,0.38,3,10,1,19,208,28,208,0.16,35,-0.968,3.332,3.555,0,5.338,-1.833,0.139,0.019,0.003,0,1,0,7,0,0,0,1,0,0,0,0.814,0.651,0.163,0.25,26.149,3.428,0.616,0.421,0,1,0,0.872,0.814,0.651,0.018,0.023,,33.28,181.376,4.784,3.7439999999999998,,33.28,181.376,4.784,3.7439999999999998,,0,0,0,0,,0,0,0,0
22281400,0.15,3,11,1,19,152.88,20,152.88,0,32,-1.897,2.996,3.466,0,5.03,        .   ,0.102,0.01,0.001,0,1,0,12,0,0,0,1,0,0,0,0.45,0.281,0.169,0.6,24.303,18.512,0.387,0,0,1,0,0.37,0.45,0.281,0.006,0,,0,56.565599999999996,0,0.91728,,0,56.565599999999996,0,0.91728,,0,0,0,0,,0,0,0,0
22351400,0.64,3,21,1,19,276.21,9,276.21,0,35,-0.446,2.197,3.555,0,5.621,        .   ,0.184,0.034,0.006,0.001,0,0,26,0,0,0,1,0,0,0,4.267,1.097,3.17,2.889,29.061,402.43,0.8,0,0,1,0,1.321,4.267,1.097,0.06,0,,0,364.87341,0,16.572599999999998,,0,0,0,0,,0,0,0,0,,0,364.87341,0,16.572599999999998
22461400,0.55,3,21,1,19,957.39,28,957.39,0,39,-0.598,3.332,3.664,0,6.864,        .   ,0.638,0.407,0.26,0.166,0,0,11,0.106,0.068,0.043,1,0,0,0,1.179,0.846,0.332,0.393,27.476,0.274,0.742,0,0,1,0,1.201,1.179,0.846,0.179,0,,0,1149.82539,0,171.37281,,0,0,0,0,,0,0,0,0,,0,1149.82539,0,171.37281
22461600,0.64,3,21,1,19,322.04,34,322.04,0,37,-0.446,3.526,3.611,0,5.775,        .   ,0.215,0.046,0.01,0.002,0,0,3,0,0,0,1,0,0,0,1.129,1.038,0.092,0.088,29.862,17.127,0.8,0,0,1,0,1.286,1.129,1.038,0.066,0,,0,414.14344000000006,0,21.254640000000002,,0,0,0,0,,0,0,0,0,,0,414.14344000000006,0,21.254640000000002
22511600,0.41,3,25,1,19,538.56,27,538.56,0.1,31,-0.892,3.296,3.434,0,6.289,-2.303,0.359,0.129,0.046,0.017,0,0,4,0.006,0.002,0.001,1,0,0,0,0.911,0.794,0.118,0.148,24.637,5.585,0.64,0.244,0,1,0,0.999,0.911,0.794,0.099,0.017,,53.855999999999995,538.02144,9.15552,53.31744,,0,0,0,0,,0,0,0,0,,53.855999999999995,538.02144,9.15552,53.31744
22821400,0.32,3,16,1,22,375.36,15,375.36,0.54,16,-1.139,2.708,2.773,0,5.928,-0.616,0.25,0.063,0.016,0.004,1,0,1,0.001,0,0,1,0,0,0,1.28,1.2,0.08,0.067,15.235,0.055,0.566,1.688,0,1,0,1.26,1.28,1.2,0.076,0.171,,202.69440000000003,472.9536,64.18656000000001,28.52736,,202.69440000000003,472.9536,64.18656000000001,28.52736,,0,0,0,0,,0,0,0,0
22821400,0.53,3,15,1,22,903.72,12,903.72,0.58,23,-0.635,2.485,3.135,0,6.807,-0.545,0.602,0.363,0.219,0.132,1,0,11,0.079,0.048,0.029,1,0,0,0,2.65,1.383,1.267,0.917,17.835,34.044,0.728,1.094,0,1,0,1.783,2.65,1.383,0.209,0.224,,524.1576,1611.33276,202.43328,188.87748,,524.1576,1611.33276,202.43328,188.87748,,0,0,0,0,,0,0,0,0
23051400,1.1,3,38,1,19,896.64,10,896.64,0.5,33,0.095,2.303,3.497,0,6.799,-0.693,0.598,0.357,0.214,0.128,0,0,23,0.076,0.046,0.027,1,0,0,0,6.6,2,4.6,2.3,23.931,194.062,1.049,0.455,0,1,0,2.758,6.6,2,0.437,0.229,,448.32,2472.93312,205.33056,391.83168,,0,0,0,0,,0,0,0,0,,448.32,2472.93312,205.33056,391.83168
23191600,0.35,3,21,1,19,1149.12,23,1149.12,0.14,29,-1.05,3.135,3.367,0,7.047,-1.966,0.766,0.587,0.45,0.344,0,0,6,0.264,0.202,0.155,1,0,0,0,0.913,0.724,0.189,0.261,20.218,7.741,0.592,0.4,0,1,0,1.039,0.913,0.724,0.231,0.03,,160.8768,1193.9356799999998,34.4736,265.44671999999997,,0,0,0,0,,0,0,0,0,,160.8768,1193.9356799999998,34.4736,265.44671999999997
23192300,0.97,3,21,1,17,252.48,41,252.48,0.07,41,-0.03,3.714,3.526,0,5.531,-2.659,0.168,0.028,0.005,0.001,0,0,-7,0,0,0,1,0,0,0,1.42,1.42,0,0,32.833,66.701,0.985,0.072,0,1,0,1.773,1.42,1.42,0.066,0.016,,17.6736,447.64703999999995,4.03968,16.66368,,0,0,0,0,,0,0,0,0,,17.6736,447.64703999999995,4.03968,16.66368
23201600,0.66,3,21,1,17,965.38,30,965.38,0,32,-0.416,3.401,3.466,0,6.873,        .   ,0.644,0.414,0.267,0.172,0,0,2,0.11,0.071,0.046,1,0,0,0,1.32,1.238,0.083,0.067,24.123,34.542,0.812,0,0,1,0,1.642,1.32,1.238,0.275,0,,0,1585.1539599999999,0,265.47950000000003,,0,0,0,0,,0,0,0,0,,0,1585.1539599999999,0,265.47950000000003
23201600,0.5,3,21,1,19,457.8,23,457.8,0.07,32,-0.693,3.135,3.466,0,6.126,-2.659,0.305,0.093,0.028,0.009,0,0,9,0.003,0.001,0,1,0,0,0,1.304,0.938,0.367,0.391,25.927,8.566,0.707,0.14,0,1,0,1.157,1.304,0.938,0.094,0.013,,32.04600000000001,529.6746,5.9514,43.0332,,0,0,0,0,,0,0,0,0,,32.04600000000001,529.6746,5.9514,43.0332
23201600,0.28,3,21,1,19,266.7,34,266.7,0,39,-1.273,3.526,3.664,0,5.586,        .   ,0.178,0.032,0.006,0.001,0,0,5,0,0,0,1,0,0,0,0.494,0.431,0.063,0.147,30.215,14.327,0.529,0,0,1,0,0.556,0.494,0.431,0.024,0,,0,148.2852,0,6.4008,,0,0,0,0,,0,0,0,0,,0,148.2852,0,6.4008
23211600,0.75,3,21,1,19,597.12,27,597.12,0,36,-0.288,3.296,3.584,0,6.392,        .   ,0.398,0.158,0.063,0.025,0,0,9,0.01,0.004,0.002,1,0,0,0,1.667,1.25,0.417,0.333,28.262,1.594,0.866,0,0,1,0,1.592,1.667,1.25,0.153,0,,0,950.61504,0,91.35936,,0,0,0,0,,0,0,0,0,,0,950.61504,0,91.35936
23222300,0.97,3,21,1,17,728.64,13,728.64,3.33,22,-0.03,2.565,3.091,0,6.591,1.203,0.486,0.236,0.115,0.056,0,0,9,0.027,0.013,0.006,1,0,0,0,4.477,2.645,1.831,0.692,6.219,45.985,0.985,3.433,0,1,0,9.359,4.477,2.645,3.466,6.543,,2426.3712,6819.34176,4767.49152,2525.46624,,0,0,0,0,,0,0,0,0,,2426.3712,6819.34176,4767.49152,2525.46624
23231600,0.48,3,26,1,19,549.02,29,549.02,0.28,30,-0.734,3.367,3.401,0,6.308,-1.273,0.366,0.134,0.049,0.018,0,0,1,0.007,0.002,0.001,1,0,0,0,0.993,0.96,0.033,0.034,23.457,30.725,0.693,0.583,0,1,0,1.228,0.993,0.96,0.129,0.06,,153.72560000000001,674.19656,32.941199999999995,70.82357999999999,,0,0,0,0,,0,0,0,0,,153.72560000000001,674.19656,32.941199999999995,70.82357999999999
23242300,0.64,3,26,1,17,732.35,5,732.35,0.41,29,-0.446,1.609,3.367,0,6.596,-0.892,0.488,0.238,0.116,0.057,0,0,24,0.028,0.014,0.007,1,0,0,0,7.68,1.324,6.356,4.8,21.873,284.693,0.8,0.641,0,1,0,1.756,7.68,1.324,0.253,0.132,,300.26349999999996,1286.0066,96.67020000000001,185.28455,,0,0,0,0,,0,0,0,0,,300.26349999999996,1286.0066,96.67020000000001,185.28455
23251600,1.12,3,91,1,17,111.55,33,111.55,0,38,0.113,3.497,3.638,0,4.714,        .   ,0.074,0.006,0,0,0,1,5,0,0,0,1,0,0,0,2.036,1.768,0.268,0.152,32.384,0.379,1.058,0,0,1,0,2.075,2.036,1.768,0.006,0,,0,231.46625,0,0.6693,,0,0,0,0,,0,231.46625,0,0.6693,,0,0,0,0
23272300,0.29,3,68,1,27,1320.17,21,1320.17,0,30,-1.238,3.045,3.401,0,7.186,        .   ,0.88,0.775,0.682,0.6,0,0,9,0.528,0.465,0.409,1,0,0,0,0.829,0.58,0.249,0.429,20.339,0.437,0.539,0,0,1,0,0.855,0.829,0.58,0.21,0,,0,1128.7453500000001,0,277.2357,,0,0,0,0,,0,0,0,0,,0,1128.7453500000001,0,277.2357
23272400,0.55,3,68,1,27,414.78,20,414.78,0.44,25,-0.598,2.996,3.219,0,6.028,-0.821,0.277,0.076,0.021,0.006,0,0,5,0.002,0,0,1,0,0,0,1.65,1.32,0.33,0.25,21.029,1.06,0.742,0.8,0,1,0,1.569,1.65,1.32,0.141,0.131,,182.5032,650.78982,54.33618,58.48397999999999,,0,0,0,0,,0,0,0,0,,182.5032,650.78982,54.33618,58.48397999999999
23282300,0.29,3,68,1,27,530.59,29,530.59,0,48,-1.238,3.367,3.871,0,6.274,        .   ,0.354,0.125,0.044,0.016,0,0,19,0.006,0.002,0.001,1,0,0,0,0.6,0.363,0.238,0.655,33.557,20.766,0.539,0,0,1,0,0.519,0.6,0.363,0.038,0,,0,275.37621,0,20.16242,,0,0,0,0,,0,0,0,0,,0,275.37621,0,20.16242
23282300,0.39,3,68,1,27,1367.7,21,1367.7,0.18,30,-0.942,3.045,3.401,0,7.221,-1.715,0.912,0.831,0.758,0.691,0,0,9,0.63,0.575,0.524,1,0,0,0,1.114,0.78,0.334,0.429,19.568,2.049,0.624,0.462,0,1,0,1.196,1.114,0.78,0.311,0.046,,246.186,1635.7692,62.9142,425.35470000000004,,0,0,0,0,,0,0,0,0,,246.186,1635.7692,62.9142,425.35470000000004
23292300,0.39,3,68,1,27,492.76,29,492.76,0,48,-0.942,3.367,3.871,0,6.2,        .   ,0.329,0.108,0.035,0.012,0,0,19,0.004,0.001,0,1,0,0,0,0.807,0.488,0.319,0.655,34.011,25.109,0.624,0,0,1,0,0.688,0.807,0.488,0.047,0,,0,339.01887999999997,0,23.15972,,0,0,0,0,,0,0,0,0,,0,339.01887999999997,0,23.15972
23301600,0.76,3,26,1,27,1188,26,1188,0.13,36,-0.274,3.258,3.584,0,7.08,-2.04,0.792,0.627,0.497,0.393,0,0,10,0.312,0.247,0.195,1,0,0,0,1.754,1.267,0.487,0.385,24.758,1.542,0.872,0.171,0,1,0,1.842,1.754,1.267,0.358,0.041,,154.44,2188.2960000000003,48.708000000000006,425.304,,0,0,0,0,,0,0,0,0,,154.44,2188.2960000000003,48.708000000000006,425.304
23303300,0.12,3,26,1,27,764.28,5,764.28,0,29,-2.12,1.609,3.367,0,6.639,        .   ,0.51,0.26,0.132,0.067,0,0,24,0.034,0.017,0.009,1,0,0,0,1.44,0.248,1.192,4.8,22.153,294.238,0.346,0,0,1,0,0.325,1.44,0.248,0.048,0,,0,248.391,0,36.68544,,0,0,0,0,,0,0,0,0,,0,248.391,0,36.68544
23421500,0.62,3,32,1,19,1167.88,21,1167.88,0,26,-0.478,3.045,3.258,0,7.063,        .   ,0.779,0.606,0.472,0.367,0,0,5,0.286,0.223,0.173,1,0,0,0,1.771,1.431,0.341,0.238,19.914,1.179,0.787,0,0,1,0,1.868,1.771,1.431,0.425,0,,0,2181.5998400000003,0,496.34900000000005,,0,0,0,0,,0,0,0,0,,0,2181.5998400000003,0,496.34900000000005
23431500,0.53,3,32,1,19,456.87,17,456.87,0,25,-0.635,2.833,3.219,0,6.124,        .   ,0.305,0.093,0.028,0.009,0,0,8,0.003,0.001,0,1,0,0,0,1.871,1.272,0.599,0.471,22.716,32.674,0.728,0,0,1,0,1.4,1.871,1.272,0.128,0,,0,639.6179999999999,0,58.47936,,0,0,0,0,,0,0,0,0,,0,639.6179999999999,0,58.47936
23501500,0.82,3,42,1,20,717.1,30,717.1,0,50,-0.198,3.401,3.912,0,6.575,        .   ,0.478,0.229,0.109,0.052,0,0,20,0.025,0.012,0.006,1,0,0,0,1.64,0.984,0.656,0.667,35.058,25.582,0.906,0,0,1,0,1.403,1.64,0.984,0.131,0,,0,1006.0913,0,93.9401,,0,0,0,0,,0,0,0,0,,0,1006.0913,0,93.9401
23511500,0.89,3,42,1,20,391.68,24,391.68,0,43,-0.117,3.178,3.761,0,5.97,        .   ,0.261,0.068,0.018,0.005,0,0,19,0.001,0,0,1,0,0,0,2.225,1.242,0.983,0.792,33.265,85.846,0.943,0,0,1,0,1.605,2.225,1.242,0.09,0,,0,628.6464,0,35.2512,,0,0,0,0,,0,0,0,0,,0,628.6464,0,35.2512
23532400,0.52,3,42,1,20,480.42,36,480.42,0,50,-0.654,3.584,3.912,0,6.175,        .   ,0.32,0.103,0.033,0.011,0,0,14,0.003,0.001,0,1,0,0,0,0.867,0.624,0.243,0.389,35.447,0.306,0.721,0,0,1,0,0.88,0.867,0.624,0.056,0,,0,422.7696,0,26.90352,,0,0,0,0,,0,0,0,0,,0,422.7696,0,26.90352
23592400,0.19,3,39,1,19,465.6,12,465.6,0.47,14,-1.661,2.485,2.639,0,6.143,-0.755,0.31,0.096,0.03,0.009,0,0,2,0.003,0.001,0,1,0,0,0,0.95,0.814,0.136,0.167,14.024,4.097,0.436,2.474,0,1,0,0.813,0.95,0.814,0.116,0.103,,218.832,378.5328,47.9568,54.009600000000006,,0,0,0,0,,0,0,0,0,,218.832,378.5328,47.9568,54.009600000000006
23601500,0.53,3,43,1,17,832.59,32,832.59,0,56,-0.635,3.466,4.025,0,6.725,        .   ,0.555,0.308,0.171,0.095,0,0,24,0.053,0.029,0.016,1,0,0,0,0.994,0.568,0.426,0.75,36.802,23.064,0.728,0,0,1,0,0.864,0.994,0.568,0.088,0,,0,719.35776,0,73.26792,,0,0,0,0,,0,0,0,0,,0,719.35776,0,73.26792
23601500,0.78,3,43,1,17,224.73,38,224.73,0,43,-0.248,3.638,3.761,0,5.415,        .   ,0.15,0.022,0.003,0.001,0,0,5,0,0,0,1,0,0,0,1.232,1.088,0.143,0.132,33.809,17.566,0.883,0,0,1,0,1.384,1.232,1.088,0.045,0,,0,311.02631999999994,0,10.11285,,0,0,0,0,,0,0,0,0,,0,311.02631999999994,0,10.11285
23611500,0.8,3,47,1,17,800.8,29,800.8,0,42,-0.223,3.367,3.738,0,6.686,        .   ,0.534,0.285,0.152,0.081,0,0,13,0.043,0.023,0.012,1,0,0,0,1.655,1.143,0.512,0.448,30.466,2.15,0.894,0,0,1,0,1.576,1.655,1.143,0.184,0,,0,1262.0608,0,147.3472,,0,0,0,0,,0,0,0,0,,0,1262.0608,0,147.3472
23631500,0.89,3,49,1,17,831.6,17,831.6,0,38,-0.117,2.833,3.638,0,6.723,        .   ,0.554,0.307,0.17,0.094,0,0,21,0.052,0.029,0.016,1,0,0,0,3.141,1.405,1.736,1.235,28.491,132.037,0.943,0,0,1,0,1.874,3.141,1.405,0.24,0,,0,1558.4184000000002,0,199.584,,0,0,0,0,,0,0,0,0,,0,1558.4184000000002,0,199.584
23671600,0.52,3,52,1,19,145.53,33,145.53,0,40,-0.654,3.497,3.689,0,4.98,        .   ,0.097,0.009,0.001,0,0,0,7,0,0,0,1,0,0,0,0.945,0.78,0.165,0.212,31.971,1.058,0.721,0,0,1,0,0.976,0.945,0.78,0.022,0,,0,142.03728,0,3.20166,,0,0,0,0,,0,0,0,0,,0,142.03728,0,3.20166
23952300,0.55,3,68,1,27,1077.87,13,1077.87,0,46,-0.598,2.565,3.829,0,6.983,        .   ,0.719,0.516,0.371,0.267,0,0,33,0.192,0.138,0.099,1,0,0,0,2.538,0.717,1.821,2.538,30.479,305.517,0.742,0,0,1,0,1.083,2.538,0.717,0.163,0,,0,1167.3332099999998,0,175.69280999999998,,0,0,0,0,,0,0,0,0,,0,1167.3332099999998,0,175.69280999999998
24011700,0.73,3,92,1,17,151,40,151,0,47,-0.315,3.689,3.85,0,5.017,        .   ,0.101,0.01,0.001,0,0,1,7,0,0,0,1,0,0,0,1.095,0.932,0.163,0.175,37.859,4.585,0.854,0,0,1,0,1.157,1.095,0.932,0.004,0,,0,174.707,0,0.604,,0,0,0,0,,0,174.707,0,0.604,,0,0,0,0
24021700,2.26,3,92,1,17,80.64,34,80.64,0,48,0.815,3.526,3.871,0,4.39,        .   ,0.054,0.003,0,0,0,1,14,0,0,0,1,0,0,0,3.988,2.825,1.163,0.412,37.325,11.056,1.503,0,0,1,0,3.633,3.988,2.825,0.006,0,,0,292.96512,0,0.48384,,0,0,0,0,,0,292.96512,0,0.48384,,0,0,0,0
24021700,1.24,3,92,1,17,33.6,39,33.6,0,45,0.215,3.664,3.807,0,3.515,        .   ,0.022,0.001,0,0,0,1,6,0,0,0,1,0,0,0,1.908,1.653,0.254,0.154,36.38,6.865,1.114,0,0,1,0,2.045,1.908,1.653,0.002,0,,0,68.712,0,0.06720000000000001,,0,0,0,0,,0,68.712,0,0.06720000000000001,,0,0,0,0
